,Fecha,Hora,Cuenca,Sub-Cuenca,Estacion,Paso,Precipitaciones (mm),Precipitaciones_IMERG_Polanco_del_Yi,Precipitaciones_MERRA_Polanco_del_Yi
1907,2020-03-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000127352541
1908,2020-03-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000138406176
1909,2020-03-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,6.39120117e-05
1910,2020-03-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0268298797,4.13070666e-05
1911,2020-03-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.09868483e-05
1912,2020-03-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0131209763,8.88940122e-06
1913,2020-03-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,6.02678108,6.99365046e-06
1914,2020-03-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,0.0,3.13011697e-05
1915,2020-03-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.37319148e-05
1916,2020-03-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.61875505e-05
1917,2020-04-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,10.7973032,4.48562787e-05
1918,2020-04-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,14.0,1.47369635,6.49597496e-05
1919,2020-04-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.01722456e-05
1920,2020-04-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.59118679e-05
1921,2020-04-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.412218451,2.79746018e-05
1922,2020-04-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0171382558,3.10130417e-05
1923,2020-04-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000223692041
1924,2020-04-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00110683031
1925,2020-04-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00451784581
1926,2020-04-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00422280282
1927,2020-04-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00246763229
1928,2020-04-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.174530879,0.00213151798
1929,2020-04-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.94908762,0.00287918374
1930,2020-04-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,23.0,6.54238749,0.00619590282
1931,2020-04-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0396564603
1932,2020-04-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0346675515
1933,2020-04-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0214844942
1934,2020-04-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0052889809
1935,2020-04-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00247098505
1936,2020-04-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00020750449
1937,2020-04-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.3843237e-05
1938,2020-04-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.145927578,2.41716407e-06
1939,2020-04-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.84225132e-06
1940,2020-04-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0475511551,4.06325853e-06
1941,2020-04-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.05278206,6.03758963e-06
1942,2020-04-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,2.43908358,7.5265234e-07
1943,2020-04-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.70126772,1.76314643e-06
1944,2020-04-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,75.0,76.6958084,2.40406735e-06
1945,2020-04-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,53.0,0.0,2.59396984e-06
1946,2020-04-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.76694516e-06
1947,2020-05-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,6.45668479e-06
1948,2020-05-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000933744013
1949,2020-05-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00290600583
1950,2020-05-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,5.73977709,0.00322703272
1951,2020-05-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00198731269,0.0038087368
1952,2020-05-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.0,0.00435858965
1953,2020-05-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00460837036
1954,2020-05-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00814869255,0.00155023299
1955,2020-05-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.37413281e-07
1956,2020-05-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.07018444e-07
1957,2020-05-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.00019882e-06
1958,2020-05-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,8.50304787e-06
1959,2020-05-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0307849813,1.30353328e-06
1960,2020-05-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.86826604e-07
1961,2020-05-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.353130788,5.82190296e-07
1962,2020-05-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,5.16911314e-07
1963,2020-05-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.96856956e-07
1964,2020-05-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.69026418e-07
1965,2020-05-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.88057594e-07
1966,2020-05-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.2953161e-07
1967,2020-05-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,4.0,13.7670679,3.41844952e-07
1968,2020-05-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,13.0,7.80173111,2.81784196e-07
1969,2020-05-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,2.0,1.3637799,2.80351742e-07
1970,2020-05-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.47099829,2.87207058e-07
1971,2020-05-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.186215281,3.57704266e-07
1972,2020-05-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.09170298e-07
1973,2020-05-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.356707e-07
1974,2020-05-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,4.28099156e-07
1975,2020-05-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00281129032
1976,2020-05-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00257310132,0.00761076808
1977,2020-05-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00817762315,0.00643227249
1978,2020-06-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00359583646
1979,2020-06-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,5.83827386e-07
1980,2020-06-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.16083151e-08
1981,2020-06-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.55318958e-07
1982,2020-06-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.33954263,0.00153807923
1983,2020-06-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,9.14621353,0.00886805356
1984,2020-06-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,2.0,0.0,0.00133062713
1985,2020-06-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0192751586,1.60369382e-05
1986,2020-06-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.39342626e-05
1987,2020-06-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0861804113,0.000659865327
1988,2020-06-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0096956566,0.0625759363
1989,2020-06-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.235870063,0.264251232
1990,2020-06-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.13882798,0.0654727221
1991,2020-06-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000326265581
1992,2020-06-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0397728011,0.0276401639
1993,2020-06-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,0.0744592026,0.171017647
1994,2020-06-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.878846288,0.328087807
1995,2020-06-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,25.7210484,0.636649132
1996,2020-06-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.299193025,0.58836937
1997,2020-06-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,4.51898813,0.10881722
1998,2020-06-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,20.0,18.4571342,0.0871449709
1999,2020-06-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,12.4617319,0.0494867563
2000,2020-06-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,37.0,41.2515526,0.0270433724
2001,2020-06-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,38.0,51.1577377,0.0295579433
2002,2020-06-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,13.0,1.76400542,0.161737204
2003,2020-06-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.148468018,0.334846973
2004,2020-06-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.303139776,0.452971458
2005,2020-06-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.524425507
2006,2020-06-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,6.45735121,0.553607941
2007,2020-06-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,12.0,1.2912544,0.495672226
2008,2020-07-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,15.0,1.23899412,0.450611115
2009,2020-07-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.425291061
2010,2020-07-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00355272577,0.350081921
2011,2020-07-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00367319188,0.111365318
2012,2020-07-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0253468752
2013,2020-07-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0121470541
2014,2020-07-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.6106019,0.00387243927
2015,2020-07-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.211037606,0.00251289457
2016,2020-07-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0017576851
2017,2020-07-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.683648705,0.00316500664
2018,2020-07-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00475014653,0.00739954412
2019,2020-07-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0506001003,0.00779181719
2020,2020-07-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0934654251,0.00757724047
2021,2020-07-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00837184489
2022,2020-07-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0110741705
2023,2020-07-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0346092805,0.0129517168
2024,2020-07-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0118754804
2025,2020-07-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,4.95974684,0.00918321311
2026,2020-07-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,7.0,0.0,0.006509386
2027,2020-07-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000608735718
2028,2020-07-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.105092674,0.000278803054
2029,2020-07-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.148254052,0.00037739519
2030,2020-07-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.45208979,0.00028173672
2031,2020-07-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,15.4000196,0.000133377034
2032,2020-07-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,5.65254595e-05
2033,2020-07-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.011620976,3.08689778e-05
2034,2020-07-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00139625149,2.40193913e-05
2035,2020-07-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000747808313,5.24654752e-05
2036,2020-07-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000102783088
2037,2020-07-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000134581933
2038,2020-07-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00518291257,0.00012787641
2039,2020-08-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000172981527
2040,2020-08-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0469349772,0.00023720786
2041,2020-08-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000270525925
2042,2020-08-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000264972914
2043,2020-08-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000304786954
2044,2020-08-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00572340377,0.00144043006
2045,2020-08-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,6.72731352,0.00383555889
2046,2020-08-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,7.0,2.96966147,0.00740289688
2047,2020-08-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00807943102,0.00799298286
2048,2020-08-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.140831292,0.0185541809
2049,2020-08-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0354376175,0.0291422009
2050,2020-08-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0206664205
2051,2020-08-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0489905477
2052,2020-08-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0620394945
2053,2020-08-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0521689653
2054,2020-08-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0468850136
2055,2020-08-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.030630827
2056,2020-08-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00620763749
2057,2020-08-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00144839287
2058,2020-08-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00234358013
2059,2020-08-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000439630821
2060,2020-08-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000123266364
2061,2020-08-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.682929e-05
2062,2020-08-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,7.69759936e-06
2063,2020-08-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.01355338,8.60782166e-06
2064,2020-08-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,12.3212881,1.03496859e-05
2065,2020-08-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,50.0,25.7390518,1.25204679e-05
2066,2020-08-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,6.0,6.48161173,0.0076610595
2067,2020-08-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0170454383
2068,2020-08-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0175349414
2069,2020-08-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.91812181,0.0200025737
2070,2020-09-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,17.1256847,0.0203445554
2071,2020-09-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,27.0,33.7531166,0.0197276473
2072,2020-09-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,28.0,0.0,0.0187419355
2073,2020-09-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.190125853,0.020223856
2074,2020-09-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0133875757
2075,2020-09-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.000848877244
2076,2020-09-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0154964626
2077,2020-09-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00857636333
2078,2020-09-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.789839864,0.0034449622
2079,2020-09-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.00101756305
2080,2020-09-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000803675619,0.00019519357
2081,2020-09-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,8.5181091e-05
2082,2020-09-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0515543967,0.000107183587
2083,2020-09-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.50468326e-05
2084,2020-09-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.984395325,3.4130062e-05
2085,2020-09-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.165774763,3.58195393e-05
2086,2020-09-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.43396096e-05
2087,2020-09-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.30960723e-05
2088,2020-09-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.39087206e-05
2089,2020-09-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,9.96988092e-06
2354,2020-09-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0075878331713014
2355,2020-09-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0792005807,0.047248341242611
2356,2020-09-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.031036403,0.0095392344508542
2357,2020-09-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.9576457721271e-18
2358,2020-09-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,11.6237793,1.4257092346224427
2359,2020-09-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,23.0,137.978867,56.59470522262261
2360,2020-09-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,18.0,20.4304943,48.469514992121454
2361,2020-09-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.220803637077
2362,2020-09-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,1.274319595e-22
2363,2020-09-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.66139722,0.1021571444083716
2364,2020-10-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,0.757906258,7.784850695356222
2365,2020-10-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0461918427493638
2366,2020-10-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00763937598,0.000184816565337
2367,2020-10-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00508934632,6.0037878343357
2368,2020-10-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,10.0,0.0,1.788810663985
2369,2020-10-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.116947437000328
2370,2020-10-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.26028195,0.0199400487079755
2371,2020-10-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0350619631051849
2372,2020-10-09,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0560819800251024
2373,2020-10-10,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.001037630425653
2374,2020-10-11,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,1.26286292,0.0461628518854856
2375,2020-10-12,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.331882922889
2376,2020-10-13,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1093838723316
2377,2020-10-14,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.046625593585
2378,2020-10-15,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1374471354017274
2379,2020-10-16,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1607422211694526
2380,2020-10-17,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.01530528,3.2554610696662056
2381,2020-10-18,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,1.58898294,1.8975042636832
2382,2020-10-19,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0807849058515733
2383,2020-10-20,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,2.58775401,17.90898470430478
2384,2020-10-21,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,3.0,4.64712429,5.471928833196767
2385,2020-10-22,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,25.0,3.89443803,9.5507964493
2386,2020-10-23,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,14.0,9.27981472,19.2989297279
2387,2020-10-24,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.297212362,2.8849655771
2388,2020-10-25,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,3.70842385,3.41269393449579
2389,2020-10-26,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,5.0,0.758208334,23.98305327944056
2390,2020-10-27,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,3.1820006216000004e-22
2391,2020-10-28,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.5408862805947
2392,2020-10-29,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.000443755474,0.05459372350286
2393,2020-10-30,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.00382111734,0.0121844307095243
2394,2020-10-31,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.140141949,0.0469394130526395
2395,2020-11-01,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0282736758912202
2396,2020-11-02,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,2.9403471503590977e-06
2397,2020-11-03,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.067575802055214
2398,2020-11-04,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.04321740304859
2399,2020-11-05,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.0371695364914
2400,2020-11-06,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.1233461586697
2401,2020-11-07,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.201891234631
2402,2020-11-08,700,Central Constitución,Río Yí,Polanco del Yí,Polanco del Yi,0.0,0.0,0.092401531974725
